id_synt,cal_yr,age_min,age_max,age_grp,sex,sch_grp,weight
0000124,2024,15,19,15–19,M,C,472.2931301005158
0000224,2024,15,19,15–19,M,C,472.2931301005158
0000324,2024,15,19,15–19,M,C,472.2931301005158
0000424,2024,15,19,15–19,M,C,472.2931301005158
0000524,2024,15,19,15–19,M,C,472.2931301005158
0000624,2024,15,19,15–19,M,C,472.2931301005158
0000724,2024,15,19,15–19,M,C,472.2931301005158
0000824,2024,15,19,15–19,M,C,472.2931301005158
0000924,2024,15,19,15–19,M,C,472.2931301005158
0001024,2024,15,19,15–19,M,C,472.2931301005158
0001124,2024,15,19,15–19,M,C,472.2931301005158
0001224,2024,15,19,15–19,M,C,472.2931301005158
0001324,2024,15,19,15–19,M,C,472.2931301005158
0001424,2024,15,19,15–19,M,C,472.2931301005158
0001524,2024,15,19,15–19,M,C,472.2931301005158
0001624,2024,15,19,15–19,M,C,472.2931301005158
0001724,2024,15,19,15–19,M,C,472.2931301005158
0001824,2024,15,19,15–19,M,C,472.2931301005158
0001924,2024,15,19,15–19,M,C,472.2931301005158
0002024,2024,15,19,15–19,M,C,472.2931301005158
0002124,2024,15,19,15–19,M,C,472.2931301005158
0002224,2024,15,19,15–19,M,C,472.2931301005158
0002324,2024,15,19,15–19,M,C,472.2931301005158
0002424,2024,15,19,15–19,M,C,472.2931301005158
0002524,2024,15,19,15–19,M,C,472.2931301005158
0002624,2024,15,19,15–19,M,C,472.2931301005158
0002724,2024,15,19,15–19,M,C,472.2931301005158
0002824,2024,15,19,15–19,M,C,472.2931301005158
0002924,2024,15,19,15–19,M,C,472.2931301005158
0003024,2024,15,19,15–19,M,C,472.2931301005158
0003124,2024,15,19,15–19,M,C,472.2931301005158
0003224,2024,15,19,15–19,M,C,472.2931301005158
0003324,2024,15,19,15–19,M,C,472.2931301005158
0003424,2024,15,19,15–19,M,C,472.2931301005158
0003524,2024,15,19,15–19,M,C,472.2931301005158
0003624,2024,15,19,15–19,M,C,472.2931301005158
0003724,2024,15,19,15–19,M,C,472.2931301005158
0003824,2024,15,19,15–19,M,C,472.2931301005158
0003924,2024,15,19,15–19,M,C,472.2931301005158
0004024,2024,15,19,15–19,M,C,472.2931301005158
0004124,2024,15,19,15–19,M,C,472.2931301005158
0004224,2024,15,19,15–19,M,C,472.2931301005158
0004324,2024,15,19,15–19,M,C,472.2931301005158
0004424,2024,15,19,15–19,M,C,472.2931301005158
0004524,2024,15,19,15–19,M,C,472.2931301005158
0004624,2024,15,19,15–19,M,C,472.2931301005158
0004724,2024,15,19,15–19,M,C,472.2931301005158
0004824,2024,15,19,15–19,M,C,472.2931301005158
0004924,2024,15,19,15–19,M,C,472.2931301005158
0005024,2024,15,19,15–19,M,C,472.2931301005158
0005124,2024,15,19,15–19,M,C,472.2931301005158
0005224,2024,15,19,15–19,M,C,472.2931301005158
0005324,2024,15,19,15–19,M,C,472.2931301005158
0005424,2024,15,19,15–19,M,C,472.2931301005158
0005524,2024,15,19,15–19,M,C,472.2931301005158
0005624,2024,15,19,15–19,M,C,472.2931301005158
0005724,2024,15,19,15–19,M,C,472.2931301005158
0005824,2024,15,19,15–19,M,C,472.2931301005158
0005924,2024,15,19,15–19,M,C,472.2931301005158
0006024,2024,15,19,15–19,M,C,472.2931301005158
0006124,2024,15,19,15–19,M,C,472.2931301005158
0006224,2024,15,19,15–19,M,C,472.2931301005158
0006324,2024,15,19,15–19,M,C,472.2931301005158
0006424,2024,15,19,15–19,M,C,472.2931301005158
0006524,2024,15,19,15–19,M,C,472.2931301005158
0006624,2024,15,19,15–19,M,C,472.2931301005158
0006724,2024,15,19,15–19,M,C,472.2931301005158
0006824,2024,15,19,15–19,M,C,472.2931301005158
0006924,2024,15,19,15–19,M,C,472.2931301005158
0007024,2024,15,19,15–19,M,C,472.2931301005158
0007124,2024,15,19,15–19,M,C,472.2931301005158
0007224,2024,15,19,15–19,M,C,472.2931301005158
0007324,2024,15,19,15–19,M,C,472.2931301005158
0007424,2024,15,19,15–19,M,C,472.2931301005158
0007524,2024,15,19,15–19,M,C,472.2931301005158
0007624,2024,15,19,15–19,M,C,472.2931301005158
0007724,2024,15,19,15–19,M,C,472.2931301005158
0007824,2024,15,19,15–19,M,C,472.2931301005158
0007924,2024,15,19,15–19,M,C,472.2931301005158
0008024,2024,15,19,15–19,M,C,472.2931301005158
0008124,2024,15,19,15–19,M,C,472.2931301005158
0008224,2024,15,19,15–19,M,C,472.2931301005158
0008324,2024,15,19,15–19,M,C,472.2931301005158
0008424,2024,15,19,15–19,M,C,472.2931301005158
0008524,2024,15,19,15–19,M,C,472.2931301005158
0008624,2024,15,19,15–19,M,C,472.2931301005158
0008724,2024,15,19,15–19,M,C,472.2931301005158
0008824,2024,15,19,15–19,M,C,472.2931301005158
0008924,2024,15,19,15–19,M,C,472.2931301005158
0009024,2024,15,19,15–19,M,C,472.2931301005158
0009124,2024,15,19,15–19,M,C,472.2931301005158
0009224,2024,15,19,15–19,M,C,472.2931301005158
0009324,2024,15,19,15–19,M,C,472.2931301005158
0009424,2024,15,19,15–19,M,C,472.2931301005158
0009524,2024,15,19,15–19,M,C,472.2931301005158
0009624,2024,15,19,15–19,M,C,472.2931301005158
0009724,2024,15,19,15–19,M,C,472.2931301005158
0009824,2024,15,19,15–19,M,C,472.2931301005158
0009924,2024,15,19,15–19,M,C,472.2931301005158
0010024,2024,15,19,15–19,M,C,472.2931301005158
0010124,2024,15,19,15–19,M,C,472.2931301005158
0010224,2024,15,19,15–19,M,C,472.2931301005158
0010324,2024,15,19,15–19,M,C,472.2931301005158
0010424,2024,15,19,15–19,M,C,472.2931301005158
0010524,2024,15,19,15–19,M,C,472.2931301005158
0010624,2024,15,19,15–19,M,C,472.2931301005158
0010724,2024,15,19,15–19,M,C,472.2931301005158
0010824,2024,15,19,15–19,M,C,472.2931301005158
0010924,2024,15,19,15–19,M,C,472.2931301005158
0011024,2024,15,19,15–19,M,C,472.2931301005158
0011124,2024,15,19,15–19,M,C,472.2931301005158
0011224,2024,15,19,15–19,M,C,472.2931301005158
0011324,2024,15,19,15–19,M,C,472.2931301005158
0011424,2024,15,19,15–19,M,C,472.2931301005158
0011524,2024,15,19,15–19,M,C,472.2931301005158
0011624,2024,15,19,15–19,M,C,472.2931301005158
0011724,2024,15,19,15–19,M,C,472.2931301005158
0011824,2024,15,19,15–19,M,C,472.2931301005158
