ie,contribution,pension
9092.370178520558,1000.1607196372613,0.0
5376.549875527168,591.4204863079885,0.0
4932.045732243246,542.5250305467571,0.0
24060.54729606636,2646.6602025672996,0.0
9554.59407379941,1051.0053481179352,0.0
6544.748025161614,719.9222827677776,0.0
9328.79064694287,1026.166971163716,0.0
1038.4152013730381,114.2256721510342,0.0
4788.48339954304,526.7331739497344,0.0
2597.6751083091885,285.7442619140108,0.0
14186.675607560494,1560.5343168316542,0.0
6908.026424003599,759.8829066403958,0.0
21742.45503233692,2391.6700535570612,0.0
13326.528577765723,1465.9181435542296,0.0
3404.777743076701,374.5255517384371,0.0
11087.11151402125,1219.5822665423375,0.0
5277.277235263168,580.5004958789485,0.0
8523.416435511977,937.5758079063177,0.0
11460.975592744888,1260.7073152019375,0.0
5355.443228880725,589.0987551768798,0.0
18938.61553914618,2083.2477093060797,0.0
11387.86401042003,1252.6650411462033,0.0
9397.396950934317,1033.713664602775,0.0
2918.0464117606616,320.9851052936728,0.0
6502.897860277166,715.3187646304883,0.0
5196.3192911714195,571.5951220288563,0.0
21419.248416121456,2356.1173257733603,0.0
70102.88067949588,7711.316874744548,0.0
10210.639631402639,1123.17035945429,0.0
1516.4105224530108,166.8051574698312,0.0
3410.8273031279664,375.1910033440763,0.0
20795.077007011587,2287.4584707712747,0.0
4263.019053826353,468.93209592089886,0.0
97153.31082004806,10686.864190205288,0.0
2584.7723933731772,284.3249632710495,0.0
19724.39943096369,2169.683937406006,0.0
9800.789468893321,1078.0868415782654,0.0
6274.091458933421,690.1500604826763,0.0
6562.778587041019,721.9056445745122,0.0
5801.4164471666645,638.1558091883331,0.0
18035.212743671636,1983.87340180388,0.0
5040.837217412977,554.4920939154275,0.0
10164.803426068389,1118.1283768675228,0.0
5031.735286879837,553.4908815567821,0.0
45246.6533002473,4977.1318630272035,0.0
23778.802721915446,2615.668299410699,0.0
12428.145452187971,1367.095999740677,0.0
6558.662582621396,721.4528840883535,0.0
5283.309499091393,581.1640449000533,0.0
14974.504988506475,1647.1955487357122,0.0
6630.142296348326,729.3156525983159,0.0
9354.634247176162,1029.009767189378,0.0
5665.896966546884,623.2486663201572,0.0
22862.567723699955,2514.882449606995,0.0
15097.847094640993,1660.7631804105092,0.0
11163.081365042266,1227.9389501546493,0.0
20057.065158884543,2206.2771674772994,0.0
6758.149237251899,743.3964160977089,0.0
6777.142984067803,745.4857282474583,0.0
19485.941989283823,2143.453618821221,0.0
9962.224711249604,1095.8447182374564,0.0
14236.453966683393,1566.0099363351733,0.0
10024.22925243109,1102.66521776742,0.0
9231.631537559153,1015.4794691315068,0.0
2620.21699830515,288.2238698135665,0.0
8535.114275517637,938.86257030694,0.0
2877.1499035054107,316.4864893855952,0.0
3305.5165659533413,363.60682225486755,0.0
4716.931083441466,518.8624191785614,0.0
51181.111246256485,5629.922237088214,0.0
17807.19072115478,1958.7909793270258,0.0
10275.025990129603,1130.2528589142564,0.0
15396.425786495214,1693.6068365144736,0.0
29319.963339768183,3225.1959673745,0.0
6540.47453941523,719.4521993356753,0.0
3102.530330025065,341.2783363027571,0.0
10071.78634681836,1107.8964981500199,0.0
20380.614848921043,2241.867633381315,0.0
9707.81955921206,1067.8601515133266,0.0
15988.270425374152,1758.7097467911567,0.0
24232.18419139636,2665.5402610536,0.0
19494.334012256215,2144.3767413481833,0.0
7176.852425258871,789.4537667784758,0.0
13505.577600469058,1485.6135360515964,0.0
12301.25180343304,1353.1376983776345,0.0
12093.382388548065,1330.2720627402873,0.0
16088.958114615345,1769.785392607688,0.0
20259.67684021172,2228.5644524232894,0.0
3198.069442104275,351.78763863147026,0.0
10292.143315959871,1132.135764755586,0.0
5023.425261391178,552.5767787530295,0.0
9258.449451427281,1018.429439657001,0.0
47033.28982208174,5173.661880428991,0.0
11211.04912269194,1233.2154034961136,0.0
4930.3241378400335,542.3356551624038,0.0
5697.457288919139,626.7203017811053,0.0
6740.054331462328,741.4059764608561,0.0
18315.567894192303,2014.7124683611532,0.0
11946.086648262575,1314.0695313088834,0.0
12087.867987411908,1329.6654786153101,0.0
45053.10644696523,4955.841709166175,0.0
29609.50543390848,3257.0455977299325,0.0
2710.144260679805,298.11586867477854,0.0
6169.343437262117,678.6277780988328,0.0
3105.9403599733287,341.65343959706615,0.0
5102.991161526264,561.329027767889,0.0
16977.477174342053,1867.5224891776259,0.0
6272.615320213723,689.9876852235096,0.0
17865.682158236574,1965.2250374060231,0.0
4981.720109654747,547.9892120620223,0.0
3259.4265140211164,358.5369165423228,0.0
44509.16568243949,4896.0082250683445,0.0
8265.170509778623,909.1687560756486,0.0
107154.34309419448,11786.977740361393,0.0
23364.83013387592,2570.131314726351,0.0
13349.175745184117,1468.4093319702529,0.0
14959.568877359548,1645.5525765095504,0.0
1902.4915103521953,209.2740661387415,0.0
7180.320908969784,789.8352999866763,0.0
17869.153740737343,1965.6069114811078,0.0
16334.21646650382,1796.7638113154203,0.0
5661.312188904639,622.7443407795103,0.0
5869.313574539682,645.624493199365,0.0
2329.2462943764276,256.21709238140704,0.0
2174.198081293219,239.16178894225408,0.0
7878.761062604539,866.6637168864993,0.0
12830.004892855879,1411.3005382141466,0.0
2019.807514414616,222.17882658560777,0.0
11954.676752878147,1315.014442816596,0.0
12105.361769040557,1331.5897945944612,0.0
3518.5871753172737,387.0445892849001,0.0
10408.283550412309,1144.911190545354,0.0
10259.977195607029,1128.597491516773,0.0
3456.7485220933745,380.24233743027116,0.0
39694.8941524063,4366.438356764692,0.0
4677.28416856806,514.5012585424865,0.0
29634.499267808074,3259.794919458888,0.0
1479.5328628076938,162.74861490884632,0.0
11248.440711580859,1237.3284782738945,0.0
27141.546930030912,2985.5701623034006,0.0
9433.476977218108,1037.6824674939921,0.0
4602.527475846251,506.2780223430876,0.0
10583.84649077542,1164.2231139852963,0.0
3672.4070984884024,403.96478083372426,0.0
7439.918746256935,818.391062088263,0.0
24729.67348895862,2720.264083785448,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
16631.864170724268,1829.5050587796693,0.0
5754.907201371471,633.0397921508618,0.0
38438.47911891525,4228.232703080677,0.0
6184.383113969751,680.2821425366727,0.0
17547.48226314772,1930.223048946249,0.0
12043.62622445824,1324.7988846904063,0.0
5989.524232108741,658.8476655319614,0.0
14112.438426061963,1552.368226866816,0.0
14356.51564175047,1579.2167205925518,0.0
15803.38552377286,1738.3724076150147,0.0
39894.55965156601,4388.40156167226,0.0
7959.272390892583,875.519962998184,0.0
5948.3256656082385,654.3158232169063,0.0
8473.142327663989,932.0456560430389,0.0
10274.070530146497,1130.1477583161147,0.0
59082.144572293975,6499.035902952337,0.0
4497.181934104175,494.69001275145916,0.0
6618.20949293348,728.0030442226829,0.0
29180.31136758059,3209.834250433865,0.0
2539.369225951504,279.33061485466544,0.0
7692.4682072969135,846.1715028026605,0.0
10774.863698156722,1185.2350067972393,0.0
6898.252901571779,758.8078191728957,0.0
5965.808691555594,656.2389560711154,0.0
1514.5601189099011,166.60161308008912,0.0
9555.337292285865,1051.0871021514454,0.0
12762.582196641293,1403.8840416305422,0.0
8574.41277796353,943.1854055759883,0.0
16940.440474733085,1863.4484522206394,0.0
29859.038871336565,3284.494275847022,0.0
47615.462724897225,5237.700899738695,0.0
2571.567612865677,282.87243741522445,0.0
29595.060720488193,3255.4566792537007,0.0
15795.260262452159,1737.4786288697376,0.0
3224.750726684193,354.72257993526125,0.0
8068.733145261622,887.5606459787783,0.0
12503.176309544562,1375.3493940499018,0.0
24841.928157250102,2732.6120972975114,0.0
11415.86799912663,1255.7454799039294,0.0
13481.200727787118,1482.9320800565831,0.0
2372.7169027330833,260.99885930063914,0.0
6628.6255060167405,729.1488056618415,0.0
12162.5185146753,1337.8770366142828,0.0
4450.376792180428,489.5414471398471,0.0
57504.22755903625,6325.465031493987,0.0
10050.788132871228,1105.5866946158353,0.0
15354.168892642674,1688.9585781906942,0.0
10281.65480945289,1130.982029039818,0.0
19001.536162966047,2090.1689779262656,0.0
10268.388050082554,1129.522685509081,0.0
2483.4476186580277,273.179238052383,0.0
10680.287016783934,1174.8315718462327,0.0
3689.5824238467253,405.85406662313983,0.0
5393.7198844538625,593.3091872899249,0.0
1040.229165706622,114.42520822772842,0.0
10953.65328682882,1204.9018615511702,0.0
12234.605587954133,1345.8066146749547,0.0
20374.938941442266,2241.243283558649,0.0
5015.485389234521,551.7033928157973,0.0
8678.265748453376,954.6092323298712,0.0
8024.038447488411,882.6442292237252,0.0
5474.652722693561,602.2117994962917,0.0
5988.239529218217,658.7063482140039,0.0
19968.37007123476,2196.5207078358235,0.0
4244.813025348776,466.9294327883653,0.0
4995.219591657696,549.4741550823466,0.0
19910.706410971503,2190.1777052068655,0.0
11488.325160147793,1263.7157676162574,0.0
7000.167301061335,770.0184031167468,0.0
25943.34253760839,2853.767679136923,0.0
26383.1358249415,2902.144940743565,0.0
5425.329718548944,596.7862690403838,0.0
15650.919950878586,1721.6011945966445,0.0
1942.4550010301198,213.67005011331315,0.0
12785.004639748426,1406.3505103723269,0.0
9382.764677053327,1032.104114475866,0.0
25626.54800090192,2818.9202800992116,0.0
50257.231240360146,5528.295436439616,0.0
5562.738142583856,611.9011956842241,0.0
21944.954322783095,2413.94497550614,0.0
3814.1214998628043,419.55336498490846,0.0
3347.295497679934,368.2025047447928,0.0
10868.282894856253,1195.511118434188,0.0
1704.5433242493414,187.49976566742754,0.0
18533.37019823872,2038.6707218062593,0.0
9936.72036851361,1093.0392405364971,0.0
33901.966327713606,3729.2162960484966,0.0
5560.1209744222915,611.6133071864521,0.0
1051.5828628879528,115.67411491767481,0.0
8203.132659879811,902.3445925867792,0.0
10654.299255043465,1171.972918054781,0.0
14232.298859512866,1565.5528745464153,0.0
6324.291120988496,695.6720233087345,0.0
11746.759030636593,1292.1434933700252,0.0
21581.663447477546,2373.9829792225296,0.0
25846.293346849216,2843.092268153414,0.0
6526.491293070087,717.9140422377095,0.0
3308.724932201304,363.95974254214343,0.0
11459.445016100406,1260.5389517710446,0.0
60136.80293579057,6615.048322936962,0.0
6574.5744397432445,723.2031883717569,0.0
30428.368934603128,3347.120582806344,0.0
12761.311474058759,1403.7442621464636,0.0
11502.544963375865,1265.2799459713453,0.0
17019.848148676545,1872.18329635442,0.0
14440.80150754281,1588.488165829709,0.0
14701.612007868549,1617.1773208655404,0.0
10434.31199612748,1147.774319574023,0.0
38182.044099102684,4200.024850901295,0.0
5804.977588162781,638.5475346979058,0.0
7524.27853472963,827.6706388202593,0.0
7564.188804559891,832.060768501588,0.0
7200.393870530122,792.0433257583134,0.0
4935.708487032592,542.927933573585,0.0
7927.458533762128,872.0204387138342,0.0
4007.2746511978885,440.80021163176775,0.0
54352.861947184996,5978.814814190349,0.0
10089.87212171768,1109.885933388945,0.0
14274.317947806892,1570.174974258758,0.0
5553.95712794841,610.9352840743251,0.0
19123.78812068633,2103.616693275497,0.0
4345.768744480349,478.0345618928384,0.0
8178.1348790873935,899.5948366996133,0.0
11445.66437794237,1259.0230815736606,0.0
34486.103286287216,3793.4713614915936,0.0
4534.246902433554,498.767159267691,0.0
20549.038283247286,2260.3942111572014,0.0
8853.008224228573,973.830904665143,0.0
10186.347070419028,1120.498177746093,0.0
11198.11358451434,1231.7924942965774,0.0
37785.14260151291,4156.36568616642,0.0
13062.399897707617,1436.8639887478378,0.0
12023.604797636559,1322.5965277400214,0.0
21811.233010822893,2399.2356311905182,0.0
29339.68611829655,3227.3654730126204,0.0
52333.808793578406,5756.718967293625,0.0
24174.37154238929,2659.180869662822,0.0
6454.722035260949,710.0194238787044,0.0
6357.995809284166,699.3795390212583,0.0
3050.7133477403577,335.57846825143935,0.0
6200.245549251355,682.0270104176491,0.0
4434.876703860896,487.83643742469854,0.0
4721.856892303631,519.4042581533994,0.0
7308.728662997164,803.960152929688,0.0
8077.7753939579125,888.5552933353704,0.0
13075.242820773112,1438.2767102850423,0.0
16464.896022980614,1811.1385625278676,0.0
35432.44724199527,3897.56919661948,0.0
12668.615199204105,1393.5476719124515,0.0
20845.85496413581,2293.0440460549394,0.0
2324.2131909991704,255.66345100990873,0.0
5367.398918383431,590.4138810221773,0.0
6850.351498816785,753.5386648698463,0.0
58004.23135025171,6380.465448527689,0.0
4069.5177213343377,447.64694934677715,0.0
10735.564457299342,1180.9120903029277,0.0
5037.944139440524,554.1738553384577,0.0
6410.449523586257,705.1494475944884,0.0
12862.083425516137,1414.8291768067752,0.0
16016.983373384053,1761.868171072246,0.0
22247.19175446558,2447.191092991214,0.0
21366.26164277635,2350.2887807053985,0.0
6485.915258997633,713.4506784897396,0.0
3452.6766710809243,379.79443381890167,0.0
11595.88887385898,1275.5477761244879,0.0
4047.293368005268,445.20227048057944,0.0
11494.446845606924,1264.3891530167616,0.0
21025.04983379104,2312.7554817170144,0.0
12423.43447298708,1366.5777920285789,0.0
10217.394418557857,1123.9133860413642,0.0
8427.937313519069,927.0731044870977,0.0
5332.323737859495,586.5556111645445,0.0
