cal_yr,age_grp,sex,pop,emp,emp_rate,qx,sch_grp,N_g_h,n_g_h
2015,15–19,M,1423289,358314,25.17507218,0.003101714,C,42697.59176137469,146
2015,15–19,M,1423289,358314,25.17507218,0.003101714,N,315616.4082,146
2015,20–24,M,1323196,602649,45.54494385,0.004439332,C,71813.1610223121,245
2015,20–24,M,1323196,602649,45.54494385,0.004439332,N,530835.839,245
2015,25–29,M,1204666,874591,72.60031188,0.004640178,C,104218.44940335542,356
2015,25–29,M,1204666,874591,72.60031188,0.004640178,N,770372.5506,356
2015,30–34,M,1045051,925736,88.58282658,0.004989236,C,110313.01540355165,376
2015,30–34,M,1045051,925736,88.58282658,0.004989236,N,815422.9846,376
2015,35–39,M,878993,819956,93.28356619,0.005585384,C,97708.00625314581,333
2015,35–39,M,878993,819956,93.28356619,0.005585384,N,722247.9937,333
2015,40–44,M,702972,659429,93.8058706,0.006832732,C,78579.20773252993,268
2015,40–44,M,702972,659429,93.8058706,0.006832732,N,580849.7923,268
2015,45–49,M,589624,559877,94.95494028,0.008492232,C,66716.34260214801,228
2015,45–49,M,589624,559877,94.95494028,0.008492232,N,493160.6574,228
2015,50–54,M,473360,435633,92.03003563,0.011894652,C,51911.11704167133,177
2015,50–54,M,473360,435633,92.03003563,0.011894652,N,383721.883,177
2015,55–59,M,331253,289973,87.53821777,0.015754842,C,34553.9074011125,118
2015,55–59,M,331253,289973,87.53821777,0.015754842,N,255419.0926,118
2015,60–64,M,232007,168195,72.495851,0.023572048,R,25042.839738133785,226
2015,65–69,M,167209,97814,58.49809302,0.035725206,R,18047.8845024094,163
2015,70–74,M,118095,51812,43.87356977,0.055648332,R,12746.918425986958,115
2015,75–79,M,77224,22587,29.24904651,0.087142222,R,8335.946654038384,75
2015,80–84,M,40222,7857,19.53418463,0.135211718,R,4341.972213511835,39
2015,85–89,M,13200,1613,12.22192301,0.206170922,R,1424.9908807587208,30
2015,90–94,M,2524,185,7.312261628,0.306647994,R,271.9982593448225,30
2015,95+,M,268,13,4.909661379,0.504076057,R,28.999814415440635,30
2015,15–19,F,1393597,315901,22.66801105,0.002371616,C,37643.55268121197,128
2015,15–19,F,1393597,315901,22.66801105,0.002371616,N,278257.4473,128
2015,20–24,F,1299601,495515,38.12822135,0.002965982,C,59046.80583190107,201
2015,20–24,F,1299601,495515,38.12822135,0.002965982,N,436468.1942,201
2015,25–29,F,1188690,738821,62.15422384,0.003473586,C,88039.75687283452,300
2015,25–29,F,1188690,738821,62.15422384,0.003473586,N,650781.2431,300
2015,30–34,F,1039858,801649,77.09212973,0.003917918,C,95526.49838307558,326
2015,30–34,F,1039858,801649,77.09212973,0.003917918,N,706122.5016,326
2015,35–39,F,882897,744282,84.29993048,0.00451318,C,88690.50328285548,303
2015,35–39,F,882897,744282,84.29993048,0.00451318,N,655591.4967,303
2015,40–44,F,715604,601759,84.09100872,0.005588424,C,71707.1064023087,245
2015,40–44,F,715604,601759,84.09100872,0.005588424,N,530051.8936,245
2015,45–49,F,608920,513319,84.29993048,0.006527452,C,61168.37496196938,209
2015,45–49,F,608920,513319,84.29993048,0.006527452,N,452150.625,209
2015,50–54,F,494884,405297,81.89733023,0.008921358,C,48296.203471554945,165
2015,50–54,F,494884,405297,81.89733023,0.008921358,N,357000.7965,165
2015,55–59,F,347661,283272,81.47948671,0.012037718,C,33755.39949108679,115
2015,55–59,F,347661,283272,81.47948671,0.012037718,N,249516.6005,115
2015,60–64,F,264051,176255,66.75050257,0.018481668,R,28501.817602375482,258
2015,65–69,F,198139,83619,42.20219568,0.029490462,R,21386.8631345872,193
2015,70–74,F,156408,49506,31.65164676,0.047803962,R,16882.89195778911,153
2015,75–79,F,105280,22215,21.10109784,0.076237658,R,11363.927276450599,103
2015,80–84,F,51806,7306,14.10221885,0.121602246,R,5591.96421417738,51
2015,85–89,F,16953,1488,8.774713953,0.18128184,R,1829.9882889743574,30
2015,90–94,F,3741,199,5.3275049,0.259424992,R,403.997414615104,30
2015,95+,F,551,20,3.551669934,0.467861103,R,58.999622431413705,30
