id_synt,cal_yr,age_min,age_max,age_grp,sex,sch_grp,weight
0000115,2015,15,19,15–19,M,C,292.4492586395527
0000215,2015,15,19,15–19,M,C,292.4492586395527
0000315,2015,15,19,15–19,M,C,292.4492586395527
0000415,2015,15,19,15–19,M,C,292.4492586395527
0000515,2015,15,19,15–19,M,C,292.4492586395527
0000615,2015,15,19,15–19,M,C,292.4492586395527
0000715,2015,15,19,15–19,M,C,292.4492586395527
0000815,2015,15,19,15–19,M,C,292.4492586395527
0000915,2015,15,19,15–19,M,C,292.4492586395527
0001015,2015,15,19,15–19,M,C,292.4492586395527
0001115,2015,15,19,15–19,M,C,292.4492586395527
0001215,2015,15,19,15–19,M,C,292.4492586395527
0001315,2015,15,19,15–19,M,C,292.4492586395527
0001415,2015,15,19,15–19,M,C,292.4492586395527
0001515,2015,15,19,15–19,M,C,292.4492586395527
0001615,2015,15,19,15–19,M,C,292.4492586395527
0001715,2015,15,19,15–19,M,C,292.4492586395527
0001815,2015,15,19,15–19,M,C,292.4492586395527
0001915,2015,15,19,15–19,M,C,292.4492586395527
0002015,2015,15,19,15–19,M,C,292.4492586395527
0002115,2015,15,19,15–19,M,C,292.4492586395527
0002215,2015,15,19,15–19,M,C,292.4492586395527
0002315,2015,15,19,15–19,M,C,292.4492586395527
0002415,2015,15,19,15–19,M,C,292.4492586395527
0002515,2015,15,19,15–19,M,C,292.4492586395527
0002615,2015,15,19,15–19,M,C,292.4492586395527
0002715,2015,15,19,15–19,M,C,292.4492586395527
0002815,2015,15,19,15–19,M,C,292.4492586395527
0002915,2015,15,19,15–19,M,C,292.4492586395527
0003015,2015,15,19,15–19,M,C,292.4492586395527
0003115,2015,15,19,15–19,M,C,292.4492586395527
0003215,2015,15,19,15–19,M,C,292.4492586395527
0003315,2015,15,19,15–19,M,C,292.4492586395527
0003415,2015,15,19,15–19,M,C,292.4492586395527
0003515,2015,15,19,15–19,M,C,292.4492586395527
0003615,2015,15,19,15–19,M,C,292.4492586395527
0003715,2015,15,19,15–19,M,C,292.4492586395527
0003815,2015,15,19,15–19,M,C,292.4492586395527
0003915,2015,15,19,15–19,M,C,292.4492586395527
0004015,2015,15,19,15–19,M,C,292.4492586395527
0004115,2015,15,19,15–19,M,C,292.4492586395527
0004215,2015,15,19,15–19,M,C,292.4492586395527
0004315,2015,15,19,15–19,M,C,292.4492586395527
0004415,2015,15,19,15–19,M,C,292.4492586395527
0004515,2015,15,19,15–19,M,C,292.4492586395527
0004615,2015,15,19,15–19,M,C,292.4492586395527
0004715,2015,15,19,15–19,M,C,292.4492586395527
0004815,2015,15,19,15–19,M,C,292.4492586395527
0004915,2015,15,19,15–19,M,C,292.4492586395527
0005015,2015,15,19,15–19,M,C,292.4492586395527
0005115,2015,15,19,15–19,M,C,292.4492586395527
0005215,2015,15,19,15–19,M,C,292.4492586395527
0005315,2015,15,19,15–19,M,C,292.4492586395527
0005415,2015,15,19,15–19,M,C,292.4492586395527
0005515,2015,15,19,15–19,M,C,292.4492586395527
0005615,2015,15,19,15–19,M,C,292.4492586395527
0005715,2015,15,19,15–19,M,C,292.4492586395527
0005815,2015,15,19,15–19,M,C,292.4492586395527
0005915,2015,15,19,15–19,M,C,292.4492586395527
0006015,2015,15,19,15–19,M,C,292.4492586395527
0006115,2015,15,19,15–19,M,C,292.4492586395527
0006215,2015,15,19,15–19,M,C,292.4492586395527
0006315,2015,15,19,15–19,M,C,292.4492586395527
0006415,2015,15,19,15–19,M,C,292.4492586395527
0006515,2015,15,19,15–19,M,C,292.4492586395527
0006615,2015,15,19,15–19,M,C,292.4492586395527
0006715,2015,15,19,15–19,M,C,292.4492586395527
0006815,2015,15,19,15–19,M,C,292.4492586395527
0006915,2015,15,19,15–19,M,C,292.4492586395527
0007015,2015,15,19,15–19,M,C,292.4492586395527
