ie,contribution,pension
6869.567097473317,755.6523807220648,0.0
4062.149846263233,446.8364830889556,0.0
3726.3132076926454,409.894452846191,0.0
18178.488205718,1999.6337026289802,0.0
7218.791557138928,794.067071285282,0.0
4944.75970645304,543.9235677098344,0.0
7048.190079067255,775.300908697398,0.0
784.554825728516,86.30103083013677,0.0
3617.8474217874873,397.9632163966236,0.0
1962.6239477273266,215.88863425000594,0.0
10718.472528367976,1179.0319781204776,0.0
5219.227780993505,574.1150559092856,0.0
16427.097750736077,1806.9807525809686,0.0
10068.604824034253,1107.5465306437677,0.0
2572.4149697845783,282.96564667630366,0.0
8376.655917800603,921.4321509580662,0.0
3987.146293850913,438.58609232360044,0.0
6439.704934339084,708.3675427772993,0.0
8659.12180114027,952.5033981254297,0.0
4046.2031214276194,445.08234335703816,0.0
14308.710229018016,1573.9581251919817,0.0
8603.883737739647,946.4272111513612,0.0
7100.0242652393335,781.0026691763265,0.0
2204.6743836372048,242.51418220009253,0.0
4913.140611533961,540.4454672687358,0.0
3925.980061274332,431.8578067401765,0.0
16182.905148274229,1780.1195663101653,0.0
52964.89618203395,5826.138580023734,0.0
7714.454281870619,848.589971005768,0.0
1145.6950857450147,126.02645943195161,0.0
2576.985599649664,283.46841596146305,0.0
15711.324329299874,1728.2456762229863,0.0
3220.842844393781,354.2927128833159,0.0
73402.3334197987,8074.256676177856,0.0
1952.8755472275438,214.81631019502984,0.0
14902.394280917495,1639.2633709009244,0.0
7404.799798387391,814.527977822613,0.0
4740.270293288954,521.4297322617849,0.0
4958.382354035991,545.422058943959,0.0
4383.149691633131,482.14646607964437,0.0
13626.161454858104,1498.8777600343915,0.0
3808.508542059118,418.935939626503,0.0
7679.823610015546,844.78059710171,0.0
3801.631751817817,418.17949269995984,0.0
34185.247045532895,3760.377175008619,0.0
17965.621459371596,1976.2183605308755,0.0
9389.8485658505,1032.8833422435553,0.0
4955.272585298144,545.0799843827958,0.0
3991.7038558841386,439.08742414725526,0.0
11313.702010616125,1244.5072211677737,0.0
5009.277721463336,551.0205493609669,0.0
7067.71571895621,777.4487290851831,0.0
4280.760529417586,470.8836582359345,0.0
17273.377558857774,1900.071531474355,0.0
11406.890789493207,1254.7579868442529,0.0
8434.05349167048,927.7458840837529,0.0
15153.733535051773,1666.9106888556948,0.0
5105.990927394693,561.6590020134163,0.0
5120.341291009729,563.2375420110701,0.0
