id_synt,cal_yr,age_min,age_max,age_grp,sex,sch_grp,weight,ie,sch_status,contribution,pension,q_as,p_as,regr_0_ind,retir_0_ind,death_ind
0000118,2018,15,19,15–19,M,C,366.29424746011165,8614.008136042636,C,947.5408949646899,0.0,0.003000356,0.996999644,0,0,0
0000218,2018,15,19,15–19,M,C,366.29424746011165,5093.6822261195975,C,560.3050448731558,0.0,0.003000356,0.996999644,0,0,0
0000318,2018,15,19,15–19,M,C,366.29424746011165,4672.564054336651,C,513.9820459770316,0.0,0.003000356,0.996999644,0,0,0
0000418,2018,15,19,15–19,M,C,366.29424746011165,22794.688964113167,C,2507.4157860524488,0.0,0.003000356,0.996999644,0,0,0
0000518,2018,15,19,15–19,M,C,366.29424746011165,9051.913799409853,C,995.7105179350839,0.0,0.003000356,0.996999644,0,0,0
0000618,2018,15,19,15–19,M,C,366.29424746011165,6200.419871847351,C,682.0461859032085,0.0,0.003000356,0.996999644,0,0,0
0000718,2018,15,19,15–19,M,C,366.29424746011165,8837.990199963418,C,972.178921995976,0.0,0.003000356,0.996999644,0,0,0
0000818,2018,15,19,15–19,M,C,366.29424746011165,983.7827560462516,C,108.21610316508769,0.0,0.003000356,0.996999644,0,0,0
0000918,2018,15,19,15–19,M,C,366.29424746011165,4536.55473249555,C,499.02102057451043,0.0,0.003000356,0.996999644,0,0,0
0001018,2018,15,19,15–19,M,C,366.29424746011165,2461.00786466348,C,270.7108651129828,0.0,0.003000356,0.996999644,0,0,0
0001118,2018,15,19,15–19,M,C,366.29424746011165,13440.295182395206,C,1478.4324700634727,0.0,0.003000356,0.996999644,0,0,0
0001218,2018,15,19,15–19,M,C,366.29424746011165,6544.58569680088,C,719.9044266480968,0.0,0.003000356,0.996999644,0,0,0
0001318,2018,15,19,15–19,M,C,366.29424746011165,20598.554707829302,C,2265.8410178612235,0.0,0.003000356,0.996999644,0,0,0
0001418,2018,15,19,15–19,M,C,366.29424746011165,12625.401665372712,C,1388.7941831909982,0.0,0.003000356,0.996999644,0,0,0
0001518,2018,15,19,15–19,M,C,366.29424746011165,3225.6477248984756,C,354.8212497388323,0.0,0.003000356,0.996999644,0,0,0
0001618,2018,15,19,15–19,M,C,366.29424746011165,10503.803399096847,C,1155.418373900653,0.0,0.003000356,0.996999644,0,0,0
0001718,2018,15,19,15–19,M,C,366.29424746011165,4999.632455363379,C,549.9595700899717,0.0,0.003000356,0.996999644,0,0,0
0001818,2018,15,19,15–19,M,C,366.29424746011165,8074.9878283471035,C,888.2486611181814,0.0,0.003000356,0.996999644,0,0,0
0001918,2018,15,19,15–19,M,C,366.29424746011165,10857.997976821738,C,1194.3797774503912,0.0,0.003000356,0.996999644,0,0,0
0002018,2018,15,19,15–19,M,C,366.29424746011165,5073.686029048063,C,558.1054631952869,0.0,0.003000356,0.996999644,0,0,0
0002118,2018,15,19,15–19,M,C,366.29424746011165,17942.229048810368,C,1973.6451953691403,0.0,0.003000356,0.996999644,0,0,0
0002218,2018,15,19,15–19,M,C,366.29424746011165,10788.732894932195,C,1186.7606184425415,0.0,0.003000356,0.996999644,0,0,0
0002318,2018,15,19,15–19,M,C,366.29424746011165,8902.987032380363,C,979.3285735618399,0.0,0.003000356,0.996999644,0,0,0
0002418,2018,15,19,15–19,M,C,366.29424746011165,2764.523995254481,C,304.09763947799297,0.0,0.003000356,0.996999644,0,0,0
