id_synt,cal_yr,age_min,age_max,age_grp,sex,sch_grp,weight,ie,sch_status,contribution,pension,q_as,p_as,regr_0_ind,retir_0_ind,death_ind
0000115,2015,15,19,15–19,M,C,292.4492586395527,8565.307792482743,C,942.1838571731017,0.0,0.003101714,0.996898286,0,0,0
0000215,2015,15,19,15–19,M,C,292.4492586395527,5064.8844736123765,C,557.1372920973614,0.0,0.003101714,0.996898286,0,0,0
0000315,2015,15,19,15–19,M,C,292.4492586395527,4646.14714467532,C,511.0761859142853,0.0,0.003101714,0.996898286,0,0,0
0000415,2015,15,19,15–19,M,C,292.4492586395527,22665.816415311143,C,2493.2398056842258,0.0,0.003101714,0.996898286,0,0,0
0000515,2015,15,19,15–19,M,C,292.4492586395527,9000.737702876897,C,990.0811473164587,0.0,0.003101714,0.996898286,0,0,0
0000615,2015,15,19,15–19,M,C,292.4492586395527,6165.36504333946,C,678.1901547673406,0.0,0.003101714,0.996898286,0,0,0
0000715,2015,15,19,15–19,M,C,292.4492586395527,8788.023546540346,C,966.6825901194379,0.0,0.003101714,0.996898286,0,0,0
0000815,2015,15,19,15–19,M,C,292.4492586395527,978.2208204814029,C,107.60429025295433,0.0,0.003101714,0.996898286,0,0,0
0000915,2015,15,19,15–19,M,C,292.4492586395527,4510.9067680913395,C,496.19974449004735,0.0,0.003101714,0.996898286,0,0,0
0001015,2015,15,19,15–19,M,C,292.4492586395527,2447.0942571279556,C,269.18036828407514,0.0,0.003101714,0.996898286,0,0,0
0001115,2015,15,19,15–19,M,C,292.4492586395527,13364.308837526285,C,1470.0739721278915,0.0,0.003101714,0.996898286,0,0,0
0001215,2015,15,19,15–19,M,C,292.4492586395527,6507.585084907125,C,715.8343593397838,0.0,0.003101714,0.996898286,0,0,0
0001315,2015,15,19,15–19,M,C,292.4492586395527,20482.098271375387,C,2253.030809851293,0.0,0.003101714,0.996898286,0,0,0
0001415,2015,15,19,15–19,M,C,292.4492586395527,12554.022420197332,C,1380.9424662217066,0.0,0.003101714,0.996898286,0,0,0
0001515,2015,15,19,15–19,M,C,292.4492586395527,3207.4111328353165,C,352.8152246118848,0.0,0.003101714,0.996898286,0,0,0
0001615,2015,15,19,15–19,M,C,292.4492586395527,10444.418867976981,C,1148.886075477468,0.0,0.003101714,0.996898286,0,0,0
0001715,2015,15,19,15–19,M,C,292.4492586395527,4971.366424683584,C,546.8503067151943,0.0,0.003101714,0.996898286,0,0,0
0001815,2015,15,19,15–19,M,C,292.4492586395527,8029.334901710431,C,883.2268391881474,0.0,0.003101714,0.996898286,0,0,0
0001915,2015,15,19,15–19,M,C,292.4492586395527,10796.61096354144,C,1187.6272059895584,0.0,0.003101714,0.996898286,0,0,0
0002015,2015,15,19,15–19,M,C,292.4492586395527,5045.001327475076,C,554.9501460222584,0.0,0.003101714,0.996898286,0,0,0
0002115,2015,15,19,15–19,M,C,292.4492586395527,17840.790472817942,C,1962.4869520099735,0.0,0.003101714,0.996898286,0,0,0
0002215,2015,15,19,15–19,M,C,292.4492586395527,10727.737480223834,C,1180.0511228246216,0.0,0.003101714,0.996898286,0,0,0
0002315,2015,15,19,15–19,M,C,292.4492586395527,8852.65291145331,C,973.791820259864,0.0,0.003101714,0.996898286,0,0,0
0002415,2015,15,19,15–19,M,C,292.4492586395527,2748.894422328362,C,302.37838645611987,0.0,0.003101714,0.996898286,0,0,0
0002515,2015,15,19,15–19,M,C,292.4492586395527,6125.940829810598,C,673.8534912791657,0.0,0.003101714,0.996898286,0,0,0
0002615,2015,15,19,15–19,M,C,292.4492586395527,4895.10141393528,C,538.4611555328808,0.0,0.003101714,0.996898286,0,0,0
0002715,2015,15,19,15–19,M,C,292.4492586395527,20177.627149533895,C,2219.5389864487283,0.0,0.003101714,0.996898286,0,0,0
0002815,2015,15,19,15–19,M,C,292.4492586395527,66039.18872309652,C,7264.310759540618,0.0,0.003101714,0.996898286,0,0,0
0002915,2015,15,19,15–19,M,C,292.4492586395527,9618.753909480236,C,1058.0629300428259,0.0,0.003101714,0.996898286,0,0,0
0003015,2015,15,19,15–19,M,C,292.4492586395527,1428.507925826992,C,157.13587184096912,0.0,0.003101714,0.996898286,0,0,0
0003115,2015,15,19,15–19,M,C,292.4492586395527,3213.110014736386,C,353.4421016210025,0.0,0.003101714,0.996898286,0,0,0
0003215,2015,15,19,15–19,M,C,292.4492586395527,19589.637425256784,C,2154.8601167782463,0.0,0.003101714,0.996898286,0,0,0
0003315,2015,15,19,15–19,M,C,292.4492586395527,4015.90230097545,C,441.74925310729947,0.0,0.003101714,0.996898286,0,0,0
0003415,2015,15,19,15–19,M,C,292.4492586395527,91521.57181174694,C,10067.372899292162,0.0,0.003101714,0.996898286,0,0,0
0003515,2015,15,19,15–19,M,C,292.4492586395527,2434.9394809127643,C,267.843342900404,0.0,0.003101714,0.996898286,0,0,0
0003615,2015,15,19,15–19,M,C,292.4492586395527,18581.02440078666,C,2043.9126840865324,0.0,0.003101714,0.996898286,0,0,0
0003715,2015,15,19,15–19,M,C,292.4492586395527,9232.66175509519,C,1015.5927930604709,0.0,0.003101714,0.996898286,0,0,0
