id_synt,cal_yr,age_min,age_max,age_grp,sex,sch_grp,weight,q_as,p_as,ie,contribution,pension,regr_0_ind,retir_0_ind,death_ind,sch_status
0000122,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,14230.904297770252,1565.3994727547279,0.0,0,0,0,C
0000222,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,8415.095869234103,925.6605456157514,0.0,0,0,0,C
0000322,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,7719.381132720248,849.1319245992273,0.0,0,0,0,C
0000422,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,37658.31562062605,4142.414718268865,0.0,0,0,0,C
0000522,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,14954.353067310587,1644.9788374041646,0.0,0,0,0,C
0000622,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,10243.49877649289,1126.7848654142178,0.0,0,0,0,C
0000722,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,14600.937302816621,1606.1031033098282,0.0,0,0,0,C
0000822,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,1625.2733953792927,178.7800734917222,0.0,0,0,0,C
0000922,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,7494.684845909616,824.4153330500578,0.0,0,0,0,C
0001022,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,4065.7457997451515,447.2320379719667,0.0,0,0,0,C
0001122,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,22204.245857877613,2442.4670443665373,0.0,0,0,0,C
0001222,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,10812.083207819758,1189.3291528601735,0.0,0,0,0,C
0001322,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,34030.158329310965,3743.3174162242058,0.0,0,0,0,C
0001422,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,20857.98852093619,2294.3787373029804,0.0,0,0,0,C
0001522,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,5328.980811996223,586.1878893195845,0.0,0,0,0,C
0001622,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,17352.969555449377,1908.8266510994315,0.0,0,0,0,C
0001722,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,8259.719502539161,908.5691452793078,0.0,0,0,0,C
0001822,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,13340.40752876049,1467.444828163654,0.0,0,0,0,C
0001922,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,17938.122141653894,1973.1934355819283,0.0,0,0,0,C
0002022,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,8382.060845079239,922.0266929587162,0.0,0,0,0,C
0002122,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,29641.734770823758,3260.5908247906136,0.0,0,0,0,C
0002222,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,17823.6917004493,1960.6060870494232,0.0,0,0,0,C
0002322,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,14708.316316996272,1617.91479486959,0.0,0,0,0,C
0002422,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,4567.174279850397,502.3891707835437,0.0,0,0,0,C
0002522,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,10177.997077857322,1119.5796785643054,0.0,0,0,0,C
0002622,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,8133.008344513986,894.6309178965386,0.0,0,0,0,C
0002722,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,33524.29216532281,3687.672138185509,0.0,0,0,0,C
0002822,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,109721.37807418655,12069.351588160522,0.0,0,0,0,C
0002922,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,15981.161409021544,1757.9277549923697,0.0,0,0,0,C
0003022,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,2373.4067792510295,261.0747457176132,0.0,0,0,0,C
0003122,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,5338.449268344001,587.2294195178401,0.0,0,0,0,C
0003222,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,32547.371580915602,3580.2108739007167,0.0,0,0,0,C
0003322,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,6672.255416732839,733.9480958406123,0.0,0,0,0,C
0003422,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,152059.30261812042,16726.52328799325,0.0,0,0,0,C
0003522,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,4045.55114226524,445.01062564917646,0.0,0,0,0,C
0003622,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,30871.602796831026,3395.876307651413,0.0,0,0,0,C
0003722,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,15339.685278532026,1687.365380638523,0.0,0,0,0,C
0003822,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,9819.881214082641,1080.1869335490906,0.0,0,0,0,C
0003922,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,10271.719272964427,1129.8891200260869,0.0,0,0,0,C
0004022,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,9080.074901280861,998.8082391408948,0.0,0,0,0,C
0004122,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,28227.775762081747,3105.0553338289924,0.0,0,0,0,C
0004222,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,7889.655899746358,867.8621489720994,0.0,0,0,0,C
0004322,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,15909.420967455979,1750.0363064201579,0.0,0,0,0,C
0004422,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,7875.410032079415,866.2951035287356,0.0,0,0,0,C
0004522,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,70817.70542419562,7789.947596661519,0.0,0,0,0,C
0004622,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,37217.343685648135,4093.907805421295,0.0,0,0,0,C
0004722,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,19451.886038106026,2139.707464191663,0.0,0,0,0,C
0004822,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,10265.27711719703,1129.1804828916734,0.0,0,0,0,C
0004922,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,8269.160887739377,909.6076976513317,0.0,0,0,0,C
0005022,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,23437.315376945313,2578.1046914639846,0.0,0,0,0,C
0005122,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,10377.153442655379,1141.4868786920918,0.0,0,0,0,C
0005222,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,14641.386360038094,1610.5524996041904,0.0,0,0,0,C
0005322,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,8867.966867696881,975.4763554466568,0.0,0,0,0,C
0005422,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,35783.30038144185,3936.1630419586036,0.0,0,0,0,C
0005522,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,23630.364018149157,2599.3400419964073,0.0,0,0,0,C
0005622,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,17471.873609966417,1921.906097096306,0.0,0,0,0,C
0005722,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,31392.273869855908,3453.1501256841498,0.0,0,0,0,C
0005822,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,10577.503240307975,1163.5253564338773,0.0,0,0,0,C
0005922,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,10607.231263682093,1166.7954390050302,0.0,0,0,0,C
0006022,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,30498.38162732191,3354.8219790054104,0.0,0,0,0,C
0006122,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,15592.355312764332,1715.1590844040766,0.0,0,0,0,C
0006222,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,22282.156353256643,2451.0371988582306,0.0,0,0,0,C
0006322,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,15689.401591595495,1725.8341750755046,0.0,0,0,0,C
0006422,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,14448.868924588618,1589.3755817047481,0.0,0,0,0,C
0006522,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,4101.027192047152,451.1129911251868,0.0,0,0,0,C
0006622,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,13358.716378745989,1469.4588016620587,0.0,0,0,0,C
0006722,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,4503.165194907033,495.3481714397736,0.0,0,0,0,C
0006822,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,5173.622386812043,569.0984625493247,0.0,0,0,0,C
0006922,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,7382.6948869954085,812.0964375694949,0.0,0,0,0,C
0007022,2022,15,19,15–19,M,C,435.5451344831806,0.002918278,0.997081722,80106.00995102918,8811.66109461321,0.0,0,0,0,C
