id_synt,cal_yr,age_min,age_max,age_grp,sex,sch_grp,weight,q_as,p_as,ie,contribution,pension,regr_0_ind,retir_0_ind,death_ind,sch_status
0000123,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,18564.985966203032,2042.1484562823337,0.0,0,0,0,C
0000223,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,10977.948656506833,1207.5743522157516,0.0,0,0,0,C
0000323,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,10070.35107524251,1107.738618276676,0.0,0,0,0,C
0000423,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,49127.313793917405,5404.0045173309145,0.0,0,0,0,C
0000523,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,19508.764096724757,2145.964050639723,0.0,0,0,0,C
0000623,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,13363.199347788814,1469.9519282567694,0.0,0,0,0,C
0000723,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,19047.71407693835,2095.248548463219,0.0,0,0,0,C
0000823,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,2120.2572334905913,233.2282956839651,0.0,0,0,0,C
0000923,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,9777.222590642206,1075.4944849706426,0.0,0,0,0,C
0001023,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,5303.9857576896375,583.4384333458602,0.0,0,0,0,C
0001123,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,28966.642183533484,3186.330640188683,0.0,0,0,0,C
0001223,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,14104.948555521085,1551.5443411073193,0.0,0,0,0,C
0001323,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,44394.18596261047,4883.360455887151,0.0,0,0,0,C
0001423,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,27210.3765208425,2993.1414172926748,0.0,0,0,0,C
0001523,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,6951.94429804269,764.7138727846959,0.0,0,0,0,C
0001623,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,22637.889309630376,2490.1678240593415,0.0,0,0,0,C
0001723,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,10775.251764811539,1185.2776941292693,0.0,0,0,0,C
0001823,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,17403.284666433512,1914.3613133076863,0.0,0,0,0,C
0001923,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,23401.252573388418,2574.137783072726,0.0,0,0,0,C
0002023,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,10934.852677010691,1202.8337944711761,0.0,0,0,0,C
0002123,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,38669.24957962638,4253.617453758901,0.0,0,0,0,C
0002223,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,23251.971860749338,2557.716904682427,0.0,0,0,0,C
0002323,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,19187.79582083865,2110.6575402922517,0.0,0,0,0,C
0002423,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,5958.126387225526,655.3939025948079,0.0,0,0,0,C
0002523,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,13277.74883175082,1460.55237149259,0.0,0,0,0,C
0002623,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,10609.950191469692,1167.0945210616662,0.0,0,0,0,C
0002723,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,43734.25613392852,4810.768174732137,0.0,0,0,0,C
0002823,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,143137.48455598083,15745.12330115789,0.0,0,0,0,C
0002923,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,20848.29123111993,2293.3120354231924,0.0,0,0,0,C
0003023,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,3096.237781304617,340.5861559435079,0.0,0,0,0,C
0003123,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,6964.296412535208,766.0726053788729,0.0,0,0,0,C
0003223,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,42459.81028283412,4670.579131111753,0.0,0,0,0,C
0003323,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,8704.318824909516,957.4750707400467,0.0,0,0,0,C
0003423,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,198369.60182343016,21820.65620057732,0.0,0,0,0,C
0003523,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,5277.640732464109,580.540480571052,0.0,0,0,0,C
0003623,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,40273.67907794605,4430.104698574065,0.0,0,0,0,C
0003723,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,20011.450851126785,2201.2595936239463,0.0,0,0,0,C
0003823,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,12810.567277709075,1409.1624005479982,0.0,0,0,0,C
0003923,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,13400.014514976428,1474.0015966474073,0.0,0,0,0,C
0004023,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,11845.449845429988,1302.9994829972989,0.0,0,0,0,C
0004123,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,36824.663416665906,4050.712975833249,0.0,0,0,0,C
0004223,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,10292.48373765761,1132.173211142337,0.0,0,0,0,C
0004323,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,20754.701936792186,2283.0172130471406,0.0,0,0,0,C
0004423,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,10273.899231165311,1130.1289154281842,0.0,0,0,0,C
0004523,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,92385.53501936546,10162.408852130202,0.0,0,0,0,C
0004623,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,48552.04200422257,5340.7246204644825,0.0,0,0,0,C
0004723,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,25376.039621754833,2791.3643583930316,0.0,0,0,0,C
0004823,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,13391.610373615393,1473.0771410976934,0.0,0,0,0,C
0004923,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,10787.568563524817,1186.6325419877298,0.0,0,0,0,C
0005023,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,30575.248203070227,3363.277302337725,0.0,0,0,0,C
0005123,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,13537.559103831369,1489.1315014214506,0.0,0,0,0,C
0005223,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,19100.482064407737,2101.0530270848512,0.0,0,0,0,C
0005323,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,11568.743419442531,1272.5617761386784,0.0,0,0,0,C
0005423,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,46681.254789267536,5134.938026819429,0.0,0,0,0,C
0005523,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,30827.09061868576,3390.979968055434,0.0,0,0,0,C
0005623,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,22793.00609330374,2507.2306702634114,0.0,0,0,0,C
0005723,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,40952.92271288703,4504.821498417574,0.0,0,0,0,C
0005823,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,13798.926273754281,1517.881890112971,0.0,0,0,0,C
0005923,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,13837.708091493718,1522.1478900643087,0.0,0,0,0,C
0006023,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,39786.791833871735,4376.5471017258915,0.0,0,0,0,C
0006123,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,20341.07260540545,2237.5179865945993,0.0,0,0,0,C
0006223,2023,15,19,15–19,M,C,461.69743521163304,0.002897678,0.997102322,29068.280647475527,3197.5108712223077,0.0,0,0,0,C
