ie,contribution,pension
18564.985966203032,2042.1484562823337,0.0
10977.948656506833,1207.5743522157516,0.0
10070.35107524251,1107.738618276676,0.0
49127.313793917405,5404.0045173309145,0.0
19508.764096724757,2145.964050639723,0.0
13363.199347788814,1469.9519282567694,0.0
19047.71407693835,2095.248548463219,0.0
2120.2572334905913,233.2282956839651,0.0
9777.222590642206,1075.4944849706426,0.0
5303.9857576896375,583.4384333458602,0.0
28966.642183533484,3186.330640188683,0.0
14104.948555521085,1551.5443411073193,0.0
44394.18596261047,4883.360455887151,0.0
27210.3765208425,2993.1414172926748,0.0
6951.94429804269,764.7138727846959,0.0
22637.889309630376,2490.1678240593415,0.0
10775.251764811539,1185.2776941292693,0.0
17403.284666433512,1914.3613133076863,0.0
23401.252573388418,2574.137783072726,0.0
10934.852677010691,1202.8337944711761,0.0
38669.24957962638,4253.617453758901,0.0
23251.971860749338,2557.716904682427,0.0
19187.79582083865,2110.6575402922517,0.0
5958.126387225526,655.3939025948079,0.0
13277.74883175082,1460.55237149259,0.0
10609.950191469692,1167.0945210616662,0.0
43734.25613392852,4810.768174732137,0.0
143137.48455598083,15745.12330115789,0.0
20848.29123111993,2293.3120354231924,0.0
3096.237781304617,340.5861559435079,0.0
6964.296412535208,766.0726053788729,0.0
42459.81028283412,4670.579131111753,0.0
8704.318824909516,957.4750707400467,0.0
198369.60182343016,21820.65620057732,0.0
5277.640732464109,580.540480571052,0.0
40273.67907794605,4430.104698574065,0.0
20011.450851126785,2201.2595936239463,0.0
12810.567277709075,1409.1624005479982,0.0
13400.014514976428,1474.0015966474073,0.0
11845.449845429988,1302.9994829972989,0.0
36824.663416665906,4050.712975833249,0.0
10292.48373765761,1132.173211142337,0.0
20754.701936792186,2283.0172130471406,0.0
10273.899231165311,1130.1289154281842,0.0
92385.53501936546,10162.408852130202,0.0
48552.04200422257,5340.7246204644825,0.0
25376.039621754833,2791.3643583930316,0.0
13391.610373615393,1473.0771410976934,0.0
10787.568563524817,1186.6325419877298,0.0
30575.248203070227,3363.277302337725,0.0
13537.559103831369,1489.1315014214506,0.0
19100.482064407737,2101.0530270848512,0.0
11568.743419442531,1272.5617761386784,0.0
46681.254789267536,5134.938026819429,0.0
30827.09061868576,3390.979968055434,0.0
22793.00609330374,2507.2306702634114,0.0
40952.92271288703,4504.821498417574,0.0
13798.926273754281,1517.881890112971,0.0
13837.708091493718,1522.1478900643087,0.0
39786.791833871735,4376.5471017258915,0.0
20341.07260540545,2237.5179865945993,0.0
29068.280647475527,3197.5108712223077,0.0
20467.674736013203,2251.444220961452,0.0
18849.332635489936,2073.4265899038933,0.0
5350.012246186041,588.5013470804646,0.0
17427.16955357251,1916.9886508929758,0.0
5874.623066648121,646.2085373312933,0.0
6749.27081202061,742.419789322267,0.0
9631.125619424172,1059.423818136659,0.0
104502.63169729781,11495.289486702759,0.0
36359.0834232324,3999.4991765555633,0.0
20979.756605132618,2307.7732265645877,0.0
31436.734651566832,3458.0408116723515,0.0
59866.09621529422,6585.270583682365,0.0
13354.47365785861,1468.9921023644472,0.0
6334.809395761598,696.8290335337757,0.0
20564.777776535993,2262.1255554189593,0.0
41613.5530366597,4577.490834032567,0.0
19821.623002653432,2180.3785302918777,0.0
32645.17504711041,3590.969255182145,0.0
49477.76549028714,5442.554203931585,0.0
39803.92683669845,4378.431952036829,0.0
14653.842940886581,1611.922723497524,0.0
27575.962449317158,3033.3558694248877,0.0
25116.945594336023,2762.8640153769625,0.0
24692.51360417586,2716.1764964593444,0.0
32850.76121452669,3613.5837335979363,0.0
41366.6193559597,4550.328129155568,0.0
6529.883093834748,718.2871403218223,0.0
21014.707108420374,2311.617781926241,0.0
10256.931652465073,1128.262481771158,0.0
18904.08999631328,2079.449899594461,0.0
96033.52573062347,10563.68783036858,0.0
22890.947634410386,2518.0042397851425,0.0
10066.835888849126,1107.3519477734037,0.0
11633.183926199936,1279.6502318819928,0.0
13761.97972786499,1513.8177700651488,0.0
37397.09825299323,4113.680807829255,0.0
24391.762172195933,2683.093838941553,0.0
24681.254188017614,2714.9379606819375,0.0
91990.34712617203,10118.938183878923,0.0
60457.28913955925,6650.301805351519,0.0
5533.627555636209,608.6990311199829,0.0
12596.69064112984,1385.6359705242824,0.0
6341.772064118789,697.5949270530667,0.0
10419.390922203751,1146.1330014424125,0.0
34664.957463761915,3813.145321013811,0.0
12807.553267711979,1408.8308594483176,0.0
36478.51242658862,4012.636366924748,0.0
10171.777227215838,1118.8954949937422,0.0
6655.163208557136,732.067952941285,0.0
90879.71783352381,9996.76896168762,0.0
16875.992893998337,1856.359218339817,0.0
218789.9124983836,24066.890374822196,0.0
47706.78437211446,5247.74628093259,0.0
27256.6179669167,2998.2279763608367,0.0
30544.751348192123,3359.922648301134,0.0
3884.5457781675887,427.30003559843476,0.0
14660.924961322708,1612.7017457454979,0.0
36485.60077419676,4013.416085161644,0.0
33351.53469509395,3668.6688164603343,0.0
11559.382127401486,1271.5320340141636,0.0
11984.083578117572,1318.249193592933,0.0
4755.902357460427,523.1492593206469,0.0
4439.321769180529,488.3253946098582,0.0
16087.014242321575,1769.5715666553733,0.0
26196.564383715177,2881.6220822086693,0.0
4124.083976268564,453.649237389542,0.0
24409.301622141895,2685.0231784356088,0.0
24716.973346394923,2718.867068103442,0.0
7184.322706629609,790.2754977292569,0.0
21251.844596268653,2337.702905589552,0.0
20949.029671051132,2304.3932638156243,0.0
7058.059289420458,776.3865218362504,0.0
81049.84051465953,8915.482456612548,0.0
9550.173743975147,1050.519111837266,0.0
60508.32205688193,6655.915426257013,0.0
3020.9402273841806,332.3034250122599,0.0
22967.294539490947,2526.402399344004,0.0
55418.161377482866,6095.997751523115,0.0
19261.46475077303,2118.7611225850333,0.0
9397.534011538963,1033.7287412692858,0.0
21610.312571068695,2377.1343828175563,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7498.39534763806,824.8234882401866,0.0
