id_synt,cal_yr,age_min,age_max,age_grp,sex,sch_grp,weight
0000118,2018,15,19,15–19,M,C,366.29424746011165
0000218,2018,15,19,15–19,M,C,366.29424746011165
0000318,2018,15,19,15–19,M,C,366.29424746011165
0000418,2018,15,19,15–19,M,C,366.29424746011165
0000518,2018,15,19,15–19,M,C,366.29424746011165
0000618,2018,15,19,15–19,M,C,366.29424746011165
0000718,2018,15,19,15–19,M,C,366.29424746011165
0000818,2018,15,19,15–19,M,C,366.29424746011165
0000918,2018,15,19,15–19,M,C,366.29424746011165
0001018,2018,15,19,15–19,M,C,366.29424746011165
0001118,2018,15,19,15–19,M,C,366.29424746011165
0001218,2018,15,19,15–19,M,C,366.29424746011165
0001318,2018,15,19,15–19,M,C,366.29424746011165
0001418,2018,15,19,15–19,M,C,366.29424746011165
0001518,2018,15,19,15–19,M,C,366.29424746011165
0001618,2018,15,19,15–19,M,C,366.29424746011165
0001718,2018,15,19,15–19,M,C,366.29424746011165
0001818,2018,15,19,15–19,M,C,366.29424746011165
0001918,2018,15,19,15–19,M,C,366.29424746011165
0002018,2018,15,19,15–19,M,C,366.29424746011165
0002118,2018,15,19,15–19,M,C,366.29424746011165
0002218,2018,15,19,15–19,M,C,366.29424746011165
0002318,2018,15,19,15–19,M,C,366.29424746011165
0002418,2018,15,19,15–19,M,C,366.29424746011165
0002518,2018,15,19,15–19,M,C,366.29424746011165
0002618,2018,15,19,15–19,M,C,366.29424746011165
0002718,2018,15,19,15–19,M,C,366.29424746011165
0002818,2018,15,19,15–19,M,C,366.29424746011165
0002918,2018,15,19,15–19,M,C,366.29424746011165
0003018,2018,15,19,15–19,M,C,366.29424746011165
0003118,2018,15,19,15–19,M,C,366.29424746011165
0003218,2018,15,19,15–19,M,C,366.29424746011165
0003318,2018,15,19,15–19,M,C,366.29424746011165
0003418,2018,15,19,15–19,M,C,366.29424746011165
0003518,2018,15,19,15–19,M,C,366.29424746011165
0003618,2018,15,19,15–19,M,C,366.29424746011165
0003718,2018,15,19,15–19,M,C,366.29424746011165
0003818,2018,15,19,15–19,M,C,366.29424746011165
0003918,2018,15,19,15–19,M,C,366.29424746011165
0004018,2018,15,19,15–19,M,C,366.29424746011165
0004118,2018,15,19,15–19,M,C,366.29424746011165
0004218,2018,15,19,15–19,M,C,366.29424746011165
0004318,2018,15,19,15–19,M,C,366.29424746011165
0004418,2018,15,19,15–19,M,C,366.29424746011165
0004518,2018,15,19,15–19,M,C,366.29424746011165
0004618,2018,15,19,15–19,M,C,366.29424746011165
0004718,2018,15,19,15–19,M,C,366.29424746011165
0004818,2018,15,19,15–19,M,C,366.29424746011165
0004918,2018,15,19,15–19,M,C,366.29424746011165
0005018,2018,15,19,15–19,M,C,366.29424746011165
0005118,2018,15,19,15–19,M,C,366.29424746011165
0005218,2018,15,19,15–19,M,C,366.29424746011165
0005318,2018,15,19,15–19,M,C,366.29424746011165
0005418,2018,15,19,15–19,M,C,366.29424746011165
0005518,2018,15,19,15–19,M,C,366.29424746011165
0005618,2018,15,19,15–19,M,C,366.29424746011165
0005718,2018,15,19,15–19,M,C,366.29424746011165
0005818,2018,15,19,15–19,M,C,366.29424746011165
0005918,2018,15,19,15–19,M,C,366.29424746011165
0006018,2018,15,19,15–19,M,C,366.29424746011165
0006118,2018,15,19,15–19,M,C,366.29424746011165
0006218,2018,15,19,15–19,M,C,366.29424746011165
0006318,2018,15,19,15–19,M,C,366.29424746011165
0006418,2018,15,19,15–19,M,C,366.29424746011165
0006518,2018,15,19,15–19,M,C,366.29424746011165
0006618,2018,15,19,15–19,M,C,366.29424746011165
0006718,2018,15,19,15–19,M,C,366.29424746011165
0006818,2018,15,19,15–19,M,C,366.29424746011165
0006918,2018,15,19,15–19,M,C,366.29424746011165
0007018,2018,15,19,15–19,M,C,366.29424746011165
0007118,2018,15,19,15–19,M,C,366.29424746011165
0007218,2018,15,19,15–19,M,C,366.29424746011165
0007318,2018,15,19,15–19,M,C,366.29424746011165
0007418,2018,15,19,15–19,M,C,366.29424746011165
0007518,2018,15,19,15–19,M,C,366.29424746011165
0007618,2018,15,19,15–19,M,C,366.29424746011165
0007718,2018,15,19,15–19,M,C,366.29424746011165
0007818,2018,15,19,15–19,M,C,366.29424746011165
0007918,2018,15,19,15–19,M,C,366.29424746011165
0008018,2018,15,19,15–19,M,C,366.29424746011165
0008118,2018,15,19,15–19,M,C,366.29424746011165
0008218,2018,15,19,15–19,M,C,366.29424746011165
0008318,2018,15,19,15–19,M,C,366.29424746011165
0008418,2018,15,19,15–19,M,C,366.29424746011165
0008518,2018,15,19,15–19,M,C,366.29424746011165
0008618,2018,15,19,15–19,M,C,366.29424746011165
0008718,2018,15,19,15–19,M,C,366.29424746011165
0008818,2018,15,19,15–19,M,C,366.29424746011165
0008918,2018,15,19,15–19,M,C,366.29424746011165
0009018,2018,15,19,15–19,M,C,366.29424746011165
0009118,2018,15,19,15–19,M,C,366.29424746011165
0009218,2018,15,19,15–19,M,C,366.29424746011165
0009318,2018,15,19,15–19,M,C,366.29424746011165
0009418,2018,15,19,15–19,M,C,366.29424746011165
0009518,2018,15,19,15–19,M,C,366.29424746011165
0009618,2018,15,19,15–19,M,C,366.29424746011165
0009718,2018,15,19,15–19,M,C,366.29424746011165
0009818,2018,15,19,15–19,M,C,366.29424746011165
0009918,2018,15,19,15–19,M,C,366.29424746011165
0010018,2018,15,19,15–19,M,C,366.29424746011165
0010118,2018,15,19,15–19,M,C,366.29424746011165
0010218,2018,15,19,15–19,M,C,366.29424746011165
0010318,2018,15,19,15–19,M,C,366.29424746011165
0010418,2018,15,19,15–19,M,C,366.29424746011165
0010518,2018,15,19,15–19,M,C,366.29424746011165
0010618,2018,15,19,15–19,M,C,366.29424746011165
0010718,2018,15,19,15–19,M,C,366.29424746011165
0010818,2018,15,19,15–19,M,C,366.29424746011165
0010918,2018,15,19,15–19,M,C,366.29424746011165
0011018,2018,15,19,15–19,M,C,366.29424746011165
0011118,2018,15,19,15–19,M,C,366.29424746011165
0011218,2018,15,19,15–19,M,C,366.29424746011165
0011318,2018,15,19,15–19,M,C,366.29424746011165
0011418,2018,15,19,15–19,M,C,366.29424746011165
0011518,2018,15,19,15–19,M,C,366.29424746011165
0011618,2018,15,19,15–19,M,C,366.29424746011165
0011718,2018,15,19,15–19,M,C,366.29424746011165
0011818,2018,15,19,15–19,M,C,366.29424746011165
0011918,2018,15,19,15–19,M,C,366.29424746011165
0012018,2018,15,19,15–19,M,C,366.29424746011165
0012118,2018,15,19,15–19,M,C,366.29424746011165
0012218,2018,15,19,15–19,M,C,366.29424746011165
0012318,2018,15,19,15–19,M,C,366.29424746011165
0012418,2018,15,19,15–19,M,C,366.29424746011165
0012518,2018,15,19,15–19,M,C,366.29424746011165
0012618,2018,15,19,15–19,M,C,366.29424746011165
0012718,2018,15,19,15–19,M,C,366.29424746011165
0012818,2018,15,19,15–19,M,C,366.29424746011165
0012918,2018,15,19,15–19,M,C,366.29424746011165
0013018,2018,15,19,15–19,M,C,366.29424746011165
0013118,2018,15,19,15–19,M,C,366.29424746011165
0013218,2018,15,19,15–19,M,C,366.29424746011165
0013318,2018,15,19,15–19,M,C,366.29424746011165
0013418,2018,15,19,15–19,M,C,366.29424746011165
0013518,2018,15,19,15–19,M,C,366.29424746011165
0013618,2018,15,19,15–19,M,C,366.29424746011165
0013718,2018,15,19,15–19,M,C,366.29424746011165
0013818,2018,15,19,15–19,M,C,366.29424746011165
0013918,2018,15,19,15–19,M,C,366.29424746011165
0014018,2018,15,19,15–19,M,C,366.29424746011165
0014118,2018,15,19,15–19,M,C,366.29424746011165
0014218,2018,15,19,15–19,M,C,366.29424746011165
0014318,2018,15,19,15–19,M,C,366.29424746011165
0014418,2018,15,19,15–19,M,C,366.29424746011165
0014518,2018,15,19,15–19,M,C,366.29424746011165
0014618,2018,15,19,15–19,M,N,2007.4367868965517
0014718,2018,15,19,15–19,M,N,2007.4367868965517
0014818,2018,15,19,15–19,M,N,2007.4367868965517
0014918,2018,15,19,15–19,M,N,2007.4367868965517
0015018,2018,15,19,15–19,M,N,2007.4367868965517
0015118,2018,15,19,15–19,M,N,2007.4367868965517
0015218,2018,15,19,15–19,M,N,2007.4367868965517
0015318,2018,15,19,15–19,M,N,2007.4367868965517
0015418,2018,15,19,15–19,M,N,2007.4367868965517
0015518,2018,15,19,15–19,M,N,2007.4367868965517
0015618,2018,15,19,15–19,M,N,2007.4367868965517
0015718,2018,15,19,15–19,M,N,2007.4367868965517
0015818,2018,15,19,15–19,M,N,2007.4367868965517
0015918,2018,15,19,15–19,M,N,2007.4367868965517
0016018,2018,15,19,15–19,M,N,2007.4367868965517
0016118,2018,15,19,15–19,M,N,2007.4367868965517
0016218,2018,15,19,15–19,M,N,2007.4367868965517
0016318,2018,15,19,15–19,M,N,2007.4367868965517
0016418,2018,15,19,15–19,M,N,2007.4367868965517
0016518,2018,15,19,15–19,M,N,2007.4367868965517
0016618,2018,15,19,15–19,M,N,2007.4367868965517
0016718,2018,15,19,15–19,M,N,2007.4367868965517
0016818,2018,15,19,15–19,M,N,2007.4367868965517
0016918,2018,15,19,15–19,M,N,2007.4367868965517
0017018,2018,15,19,15–19,M,N,2007.4367868965517
0017118,2018,15,19,15–19,M,N,2007.4367868965517
0017218,2018,15,19,15–19,M,N,2007.4367868965517
0017318,2018,15,19,15–19,M,N,2007.4367868965517
0017418,2018,15,19,15–19,M,N,2007.4367868965517
0017518,2018,15,19,15–19,M,N,2007.4367868965517
0017618,2018,15,19,15–19,M,N,2007.4367868965517
0017718,2018,15,19,15–19,M,N,2007.4367868965517
0017818,2018,15,19,15–19,M,N,2007.4367868965517
0017918,2018,15,19,15–19,M,N,2007.4367868965517
0018018,2018,15,19,15–19,M,N,2007.4367868965517
0018118,2018,15,19,15–19,M,N,2007.4367868965517
0018218,2018,15,19,15–19,M,N,2007.4367868965517
0018318,2018,15,19,15–19,M,N,2007.4367868965517
0018418,2018,15,19,15–19,M,N,2007.4367868965517
0018518,2018,15,19,15–19,M,N,2007.4367868965517
0018618,2018,15,19,15–19,M,N,2007.4367868965517
0018718,2018,15,19,15–19,M,N,2007.4367868965517
0018818,2018,15,19,15–19,M,N,2007.4367868965517
0018918,2018,15,19,15–19,M,N,2007.4367868965517
0019018,2018,15,19,15–19,M,N,2007.4367868965517
0019118,2018,15,19,15–19,M,N,2007.4367868965517
0019218,2018,15,19,15–19,M,N,2007.4367868965517
0019318,2018,15,19,15–19,M,N,2007.4367868965517
0019418,2018,15,19,15–19,M,N,2007.4367868965517
0019518,2018,15,19,15–19,M,N,2007.4367868965517
0019618,2018,15,19,15–19,M,N,2007.4367868965517
0019718,2018,15,19,15–19,M,N,2007.4367868965517
0019818,2018,15,19,15–19,M,N,2007.4367868965517
0019918,2018,15,19,15–19,M,N,2007.4367868965517
0020018,2018,15,19,15–19,M,N,2007.4367868965517
0020118,2018,15,19,15–19,M,N,2007.4367868965517
0020218,2018,15,19,15–19,M,N,2007.4367868965517
0020318,2018,15,19,15–19,M,N,2007.4367868965517
0020418,2018,15,19,15–19,M,N,2007.4367868965517
0020518,2018,15,19,15–19,M,N,2007.4367868965517
0020618,2018,15,19,15–19,M,N,2007.4367868965517
0020718,2018,15,19,15–19,M,N,2007.4367868965517
0020818,2018,15,19,15–19,M,N,2007.4367868965517
0020918,2018,15,19,15–19,M,N,2007.4367868965517
0021018,2018,15,19,15–19,M,N,2007.4367868965517
0021118,2018,15,19,15–19,M,N,2007.4367868965517
0021218,2018,15,19,15–19,M,N,2007.4367868965517
0021318,2018,15,19,15–19,M,N,2007.4367868965517
0021418,2018,15,19,15–19,M,N,2007.4367868965517
0021518,2018,15,19,15–19,M,N,2007.4367868965517
0021618,2018,15,19,15–19,M,N,2007.4367868965517
0021718,2018,15,19,15–19,M,N,2007.4367868965517
0021818,2018,15,19,15–19,M,N,2007.4367868965517
0021918,2018,15,19,15–19,M,N,2007.4367868965517
0022018,2018,15,19,15–19,M,N,2007.4367868965517
0022118,2018,15,19,15–19,M,N,2007.4367868965517
0022218,2018,15,19,15–19,M,N,2007.4367868965517
0022318,2018,15,19,15–19,M,N,2007.4367868965517
0022418,2018,15,19,15–19,M,N,2007.4367868965517
0022518,2018,15,19,15–19,M,N,2007.4367868965517
0022618,2018,15,19,15–19,M,N,2007.4367868965517
0022718,2018,15,19,15–19,M,N,2007.4367868965517
0022818,2018,15,19,15–19,M,N,2007.4367868965517
0022918,2018,15,19,15–19,M,N,2007.4367868965517
0023018,2018,15,19,15–19,M,N,2007.4367868965517
0023118,2018,15,19,15–19,M,N,2007.4367868965517
0023218,2018,15,19,15–19,M,N,2007.4367868965517
0023318,2018,15,19,15–19,M,N,2007.4367868965517
0023418,2018,15,19,15–19,M,N,2007.4367868965517
0023518,2018,15,19,15–19,M,N,2007.4367868965517
0023618,2018,15,19,15–19,M,N,2007.4367868965517
0023718,2018,15,19,15–19,M,N,2007.4367868965517
0023818,2018,15,19,15–19,M,N,2007.4367868965517
0023918,2018,15,19,15–19,M,N,2007.4367868965517
0024018,2018,15,19,15–19,M,N,2007.4367868965517
0024118,2018,15,19,15–19,M,N,2007.4367868965517
0024218,2018,15,19,15–19,M,N,2007.4367868965517
0024318,2018,15,19,15–19,M,N,2007.4367868965517
0024418,2018,15,19,15–19,M,N,2007.4367868965517
0024518,2018,15,19,15–19,M,N,2007.4367868965517
0024618,2018,15,19,15–19,M,N,2007.4367868965517
0024718,2018,15,19,15–19,M,N,2007.4367868965517
0024818,2018,15,19,15–19,M,N,2007.4367868965517
0024918,2018,15,19,15–19,M,N,2007.4367868965517
0025018,2018,15,19,15–19,M,N,2007.4367868965517
0025118,2018,15,19,15–19,M,N,2007.4367868965517
0025218,2018,15,19,15–19,M,N,2007.4367868965517
0025318,2018,15,19,15–19,M,N,2007.4367868965517
0025418,2018,15,19,15–19,M,N,2007.4367868965517
0025518,2018,15,19,15–19,M,N,2007.4367868965517
0025618,2018,15,19,15–19,M,N,2007.4367868965517
0025718,2018,15,19,15–19,M,N,2007.4367868965517
0025818,2018,15,19,15–19,M,N,2007.4367868965517
0025918,2018,15,19,15–19,M,N,2007.4367868965517
0026018,2018,15,19,15–19,M,N,2007.4367868965517
0026118,2018,15,19,15–19,M,N,2007.4367868965517
0026218,2018,15,19,15–19,M,N,2007.4367868965517
0026318,2018,15,19,15–19,M,N,2007.4367868965517
0026418,2018,15,19,15–19,M,N,2007.4367868965517
0026518,2018,15,19,15–19,M,N,2007.4367868965517
0026618,2018,15,19,15–19,M,N,2007.4367868965517
0026718,2018,15,19,15–19,M,N,2007.4367868965517
0026818,2018,15,19,15–19,M,N,2007.4367868965517
0026918,2018,15,19,15–19,M,N,2007.4367868965517
0027018,2018,15,19,15–19,M,N,2007.4367868965517
0027118,2018,15,19,15–19,M,N,2007.4367868965517
0027218,2018,15,19,15–19,M,N,2007.4367868965517
0027318,2018,15,19,15–19,M,N,2007.4367868965517
0027418,2018,15,19,15–19,M,N,2007.4367868965517
0027518,2018,15,19,15–19,M,N,2007.4367868965517
0027618,2018,15,19,15–19,M,N,2007.4367868965517
