id_synt,cal_yr,age_min,age_max,age_grp,sex,sch_grp,weight,q_as,p_as,ie,contribution,pension,regr_0_ind,retir_0_ind,death_ind,sch_status
0000117,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,8142.819656936166,895.7101622629783,0.0,0,0,0,C
0000217,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,4815.056487291405,529.6562136020547,0.0,0,0,0,C
0000317,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,4416.9735887230545,485.867094759536,0.0,0,0,0,C
0000417,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,21547.813565915574,2370.259492250713,0.0,0,0,0,C
0000517,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,8556.77176694525,941.2448943639774,0.0,0,0,0,C
0000617,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,5861.255296762624,644.7380826438887,0.0,0,0,0,C
0000717,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,8354.549843870165,919.0004828257183,0.0,0,0,0,C
0000817,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,929.9695841439597,102.29665425583556,0.0,0,0,0,C
0000917,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,4288.404012061025,471.72444132671274,0.0,0,0,0,C
0001017,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,2326.390096197734,255.90291058175072,0.0,0,0,0,C
0001117,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,12705.10755014342,1397.5618305157761,0.0,0,0,0,C
0001217,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,6186.595161830913,680.5254678014004,0.0,0,0,0,C
0001317,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,19471.80842302344,2141.8989265325786,0.0,0,0,0,C
0001417,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,11934.788919846764,1312.8267811831442,0.0,0,0,0,C
0001517,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,3049.203957766581,335.4124353543239,0.0,0,0,0,C
0001617,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,9929.2426289781,1092.216689187591,0.0,0,0,0,C
0001717,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,4726.1512633876,519.8766389726359,0.0,0,0,0,C
0001817,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,7633.28389986787,839.6612289854656,0.0,0,0,0,C
0001917,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,10264.062671440177,1129.0468938584195,0.0,0,0,0,C
0002017,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,4796.1540873857475,527.5769496124321,0.0,0,0,0,C
0002117,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,16960.784466477668,1865.6862913125435,0.0,0,0,0,C
0002217,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,10198.586407494065,1121.844504824347,0.0,0,0,0,C
0002317,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,8415.991332696809,925.759046596649,0.0,0,0,0,C
0002417,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,2613.303815727726,287.4634197300499,0.0,0,0,0,C
0002517,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,5823.775702490039,640.6153272739043,0.0,0,0,0,C
0002617,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,4653.648062836795,511.9012869120475,0.0,0,0,0,C
0002717,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,19182.355493138515,2110.0591042452365,0.0,0,0,0,C
0002817,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,62781.77236485236,6905.994960133759,0.0,0,0,0,C
0002917,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,9144.304011828666,1005.8734413011533,0.0,0,0,0,C
0003017,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,1358.0460504550606,149.38506555005668,0.0,0,0,0,C
0003117,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,3054.621739437814,336.0083913381596,0.0,0,0,0,C
0003217,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,18623.368659165993,2048.570552508259,0.0,0,0,0,C
0003317,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,3817.815890447928,419.95974794927207,0.0,0,0,0,C
0003417,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,87007.22402952568,9570.794643247826,0.0,0,0,0,C
0003517,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,2314.8348604620624,254.63183465082682,0.0,0,0,0,C
0003617,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,17664.505981854476,1943.0956580039924,0.0,0,0,0,C
0003717,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,8777.25604807953,965.4981652887483,0.0,0,0,0,C
0003817,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,5618.864416883118,618.075085857143,0.0,0,0,0,C
0003917,2017,15,19,15–19,M,C,340.6005625422658,0.003029578,0.996970422,5877.402859038968,646.5143144942864,0.0,0,0,0,C
